epoch,total_loss,synergy_loss,main_loss,ortho_loss,diff_loss,gran_loss,val_recall@1,val_i2t_recall@1,val_t2i_recall@1,val_recall@5,val_recall@10,val_mrr
223,0.134539,0.021271,0.340087,0.252495,4.849336,0.14821,0.3053,0.381,0.2297,0.592,0.7177,0.4399
224,0.133259,0.020535,0.329647,0.265739,4.849333,0.141212,0.6225,0.5983,0.6467,0.8495,0.898,0.7227
225,0.135169,0.020067,0.327874,0.28487,4.849335,0.138202,0.5363,0.578,0.4947,0.7965,0.8683,0.651
226,0.128693,0.0196,0.32123,0.254865,4.849331,0.134768,0.5455,0.5277,0.5633,0.823,0.885,0.6666
227,0.130499,0.021201,0.330831,0.241557,4.849328,0.143186,0.5998,0.5673,0.6323,0.8338,0.8873,0.7024
228,0.120262,0.018161,0.313289,0.217908,4.849329,0.131137,0.598,0.649,0.547,0.8528,0.917,0.7103
229,0.123588,0.018901,0.317712,0.228221,4.849332,0.135264,0.6708,0.703,0.6387,0.887,0.9308,0.7671
230,0.126665,0.018922,0.319622,0.246921,4.849327,0.134032,0.6373,0.6747,0.6,0.8928,0.9395,0.7481
231,0.125048,0.018123,0.312435,0.252137,4.849321,0.129603,0.4492,0.5797,0.3187,0.7052,0.7997,0.5667
232,0.125708,0.018577,0.314595,0.249025,4.849333,0.133603,0.5417,0.574,0.5093,0.8112,0.8798,0.6601
233,0.12961,0.019129,0.320244,0.264292,4.849333,0.134834,0.4757,0.5633,0.388,0.759,0.8417,0.6015
234,0.13456,0.018982,0.31347,0.308545,4.849328,0.132465,0.4277,0.5217,0.3337,0.6902,0.7853,0.5496
235,0.12956,0.018823,0.312808,0.275414,4.849329,0.134509,0.5607,0.6367,0.4847,0.832,0.8995,0.6813
236,0.120995,0.016948,0.307519,0.239563,4.849325,0.125405,0.606,0.6227,0.5893,0.852,0.9083,0.7143
237,0.121894,0.01912,0.314397,0.221627,4.849322,0.133426,0.568,0.6023,0.5337,0.818,0.8807,0.6776
238,0.122644,0.018069,0.30708,0.244829,4.849328,0.127589,0.5203,0.532,0.5087,0.7953,0.874,0.6429
239,0.119654,0.018472,0.306753,0.223637,4.849324,0.127508,0.4367,0.5047,0.3687,0.7147,0.8172,0.5656
240,0.126355,0.017433,0.304784,0.275611,4.849325,0.127246,0.5903,0.6293,0.5513,0.8388,0.9022,0.6996
241,0.125617,0.019268,0.314275,0.247121,4.849321,0.131696,0.559,0.638,0.48,0.7882,0.863,0.6623
242,0.124468,0.018039,0.309054,0.25361,4.84932,0.128908,0.4958,0.5467,0.445,0.7685,0.8518,0.6177
243,0.123502,0.018205,0.309831,0.245702,4.849321,0.128475,0.6688,0.715,0.6227,0.8872,0.9367,0.7652
244,0.122646,0.018459,0.305739,0.242499,4.849315,0.131248,0.538,0.5747,0.5013,0.7843,0.8535,0.6474
245,0.120728,0.016671,0.297606,0.254082,4.849313,0.122584,0.6298,0.6987,0.561,0.8578,0.9212,0.7319
246,0.118331,0.017262,0.303811,0.225999,4.849318,0.124486,0.377,0.3547,0.3993,0.652,0.7617,0.5039
247,0.120402,0.017652,0.300787,0.241172,4.849316,0.125949,0.5413,0.6087,0.474,0.7837,0.8618,0.6501
248,0.119377,0.017466,0.302453,0.233332,4.849319,0.125332,0.5133,0.581,0.4457,0.7753,0.8602,0.6314
249,0.113282,0.016639,0.29115,0.216354,4.849318,0.117836,0.548,0.5367,0.5593,0.8028,0.8705,0.6615
250,0.115438,0.017751,0.289129,0.228094,4.849316,0.118601,0.6005,0.573,0.628,0.8495,0.9098,0.7099
251,0.118659,0.017003,0.296773,0.240326,4.849324,0.122035,0.418,0.455,0.381,0.7057,0.8113,0.5486
252,0.113431,0.016497,0.289218,0.220636,4.849321,0.11769,0.479,0.476,0.482,0.7507,0.8327,0.6008
253,0.115472,0.016897,0.288503,0.232886,4.849321,0.118558,0.5158,0.466,0.5657,0.799,0.8738,0.6407
254,0.118371,0.018498,0.299136,0.228278,4.849318,0.122783,0.6742,0.6907,0.6577,0.882,0.9268,0.7662
255,0.115288,0.016308,0.287528,0.235942,4.849323,0.117906,0.6867,0.7313,0.642,0.892,0.933,0.7774
256,0.112189,0.01613,0.281402,0.227062,4.849321,0.113641,0.7367,0.774,0.6993,0.9147,0.9518,0.8156
257,0.109991,0.015979,0.28252,0.210274,4.849322,0.115596,0.6238,0.6543,0.5933,0.8367,0.8957,0.7197
258,0.117386,0.017753,0.297987,0.226876,4.849322,0.122178,0.4777,0.47,0.4853,0.7525,0.8435,0.6014
259,0.114196,0.016291,0.286217,0.231297,4.849317,0.116695,0.5953,0.6277,0.563,0.8317,0.8937,0.6986
260,0.110387,0.015883,0.279455,0.218968,4.849313,0.113268,0.6117,0.6227,0.6007,0.8325,0.888,0.7098
261,0.120005,0.017085,0.295395,0.251241,4.849317,0.121342,0.6838,0.699,0.6687,0.8873,0.9292,0.7743
262,0.107848,0.01577,0.278265,0.205052,4.849318,0.111873,0.6563,0.6787,0.634,0.8778,0.9267,0.754
263,0.10585,0.016509,0.280307,0.184794,4.849318,0.113385,0.6225,0.6013,0.6437,0.8363,0.8885,0.7168
264,0.110757,0.016378,0.27985,0.218289,4.849311,0.113977,0.6448,0.627,0.6627,0.8552,0.9053,0.7385
265,0.113563,0.016674,0.283221,0.229968,4.849309,0.115849,0.5407,0.619,0.4623,0.798,0.8682,0.6549
266,0.113543,0.015762,0.275091,0.248661,4.84931,0.109803,0.6402,0.6113,0.669,0.869,0.9152,0.7405
267,0.114047,0.016061,0.276746,0.24718,4.84931,0.111812,0.6608,0.617,0.7047,0.8713,0.9198,0.7545
268,0.112731,0.016533,0.282931,0.226801,4.849306,0.113786,0.7693,0.7463,0.7923,0.9297,0.9577,0.8408
269,0.112825,0.015806,0.274711,0.243448,4.849317,0.110912,0.668,0.6873,0.6487,0.8975,0.9418,0.7696
270,0.114655,0.016035,0.278036,0.249062,4.849308,0.112654,0.6135,0.663,0.564,0.845,0.9057,0.7172
271,0.115375,0.017368,0.285207,0.2352,4.84931,0.117647,0.6402,0.673,0.6073,0.8715,0.9242,0.743
272,0.110316,0.016199,0.275391,0.223062,4.849307,0.1125,0.5088,0.637,0.3807,0.7697,0.8523,0.6267
273,0.107507,0.015992,0.274273,0.206455,4.849309,0.112893,0.482,0.52,0.444,0.7342,0.8163,0.5961
274,0.114049,0.016478,0.273557,0.248575,4.849308,0.113408,0.6123,0.6017,0.623,0.8683,0.9255,0.7251
275,0.103965,0.015082,0.263431,0.205595,4.849301,0.106359,0.57,0.6443,0.4957,0.803,0.8693,0.6745
276,0.109243,0.015482,0.267434,0.232685,4.849307,0.1079,0.7108,0.6793,0.7423,0.8738,0.91,0.7841
277,0.107121,0.01522,0.262955,0.226019,4.849304,0.107343,0.7653,0.6907,0.84,0.9165,0.943,0.8323
278,0.108567,0.015802,0.268421,0.224805,4.849311,0.108911,0.579,0.54,0.618,0.8052,0.8628,0.6806
279,0.109157,0.015273,0.264742,0.237387,4.849309,0.106733,0.6847,0.673,0.6963,0.8945,0.9325,0.7781
280,0.110921,0.015402,0.267408,0.244825,4.849311,0.107045,0.6473,0.6483,0.6463,0.8693,0.9217,0.7469
281,0.111501,0.017414,0.28077,0.215724,4.849309,0.116694,0.6967,0.6683,0.725,0.9192,0.956,0.7936
282,0.109935,0.017167,0.27421,0.216873,4.849311,0.114037,0.5378,0.5607,0.515,0.7707,0.8415,0.6442
283,0.104923,0.01571,0.262602,0.210728,4.849304,0.105814,0.5312,0.537,0.5253,0.7487,0.821,0.6302
284,0.107266,0.015705,0.262763,0.225596,4.849301,0.10666,0.7565,0.7417,0.7713,0.9153,0.9437,0.8267
285,0.113454,0.01646,0.26994,0.251283,4.849305,0.110749,0.4498,0.4607,0.439,0.7238,0.8097,0.5729
286,0.106542,0.015073,0.266271,0.219523,4.849304,0.10562,0.7337,0.7457,0.7217,0.919,0.9548,0.8164
287,0.106132,0.014705,0.256229,0.232828,4.849304,0.10404,0.651,0.6457,0.6563,0.8433,0.8907,0.7379
288,0.098538,0.014359,0.255299,0.187103,4.84931,0.100791,0.7207,0.6813,0.76,0.8928,0.9267,0.7967
289,0.101417,0.015823,0.260089,0.190747,4.849305,0.105016,0.6992,0.6427,0.7557,0.9065,0.9417,0.7896
290,0.105985,0.015363,0.261968,0.219708,4.849304,0.106497,0.8042,0.8447,0.7637,0.9432,0.9687,0.8654
291,0.104395,0.015007,0.254869,0.223552,4.849305,0.101335,0.6365,0.6207,0.6523,0.8707,0.9227,0.7404
292,0.109211,0.014979,0.254766,0.255442,4.849309,0.102051,0.7838,0.7643,0.8033,0.9315,0.9538,0.8492
293,0.108685,0.015421,0.255762,0.247879,4.849311,0.103271,0.6178,0.6097,0.626,0.845,0.8952,0.7193
294,0.103582,0.015287,0.257829,0.211895,4.849305,0.102952,0.6922,0.7433,0.641,0.9085,0.9488,0.7873
295,0.105221,0.014867,0.251539,0.234243,4.849309,0.101136,0.5415,0.5733,0.5097,0.7962,0.863,0.656
296,0.103933,0.015619,0.258275,0.211177,4.849307,0.104487,0.7513,0.7507,0.752,0.923,0.956,0.828
297,0.100427,0.014644,0.248364,0.209858,4.849309,0.097565,0.7335,0.707,0.76,0.9142,0.943,0.8137
298,0.101385,0.015213,0.249405,0.211068,4.849302,0.099549,0.4777,0.621,0.3343,0.7495,0.8385,0.5999
299,0.094687,0.013658,0.239669,0.188916,4.849302,0.095376,0.7207,0.7487,0.6927,0.9183,0.9532,0.8065
300,0.099351,0.01466,0.244256,0.207753,4.8493,0.098076,0.7595,0.717,0.802,0.9112,0.9412,0.8274
301,0.09945,0.014069,0.245679,0.210587,4.849298,0.095813,0.8782,0.878,0.8783,0.9675,0.9777,0.9177
302,0.097171,0.014606,0.241768,0.197015,4.849302,0.09771,0.6348,0.656,0.6137,0.8588,0.9158,0.734
303,0.102373,0.014699,0.24533,0.226033,4.849301,0.098479,0.7048,0.7583,0.6513,0.9017,0.9442,0.7912
304,0.098128,0.013679,0.23915,0.212852,4.849305,0.094784,0.7625,0.7983,0.7267,0.9263,0.9578,0.8344
305,0.099869,0.013696,0.233621,0.232812,4.849298,0.0932,0.8223,0.827,0.8177,0.9525,0.9705,0.8793
306,0.100667,0.014646,0.243297,0.218618,4.849299,0.096952,0.6757,0.7113,0.64,0.8733,0.9235,0.7645
307,0.104058,0.0144,0.241547,0.245825,4.849301,0.095143,0.7333,0.7093,0.7573,0.9283,0.962,0.8193
308,0.096439,0.013348,0.233167,0.212705,4.8493,0.092237,0.7982,0.788,0.8083,0.9303,0.9527,0.857
309,0.096271,0.012962,0.230838,0.217975,4.849299,0.089821,0.7283,0.7843,0.6723,0.9078,0.9453,0.8081
310,0.100448,0.01395,0.236165,0.233012,4.849297,0.091953,0.6805,0.748,0.613,0.878,0.9293,0.7676
311,0.099911,0.014696,0.23563,0.225549,4.849298,0.094005,0.6688,0.6977,0.64,0.894,0.9402,0.7666
312,0.100605,0.01504,0.241539,0.218812,4.849302,0.096986,0.7975,0.8503,0.7447,0.9433,0.97,0.8612
313,0.095897,0.013941,0.233237,0.206388,4.849301,0.092296,0.6037,0.62,0.5873,0.8313,0.8838,0.7049
314,0.109242,0.016407,0.251418,0.253674,4.849298,0.102425,0.4987,0.6033,0.394,0.7915,0.8808,0.628
315,0.101378,0.014398,0.238507,0.231425,4.849304,0.096035,0.804,0.8433,0.7647,0.9437,0.967,0.8661
316,0.099154,0.014249,0.237227,0.219287,4.849302,0.095539,0.6402,0.7187,0.5617,0.8552,0.9072,0.7353
317,0.096956,0.013576,0.230325,0.219075,4.849302,0.092052,0.7148,0.773,0.6567,0.911,0.951,0.801
318,0.095178,0.013418,0.22565,0.216668,4.849297,0.088257,0.681,0.7657,0.5963,0.8835,0.935,0.7703
319,0.093539,0.01355,0.228749,0.198668,4.849299,0.091813,0.8327,0.8863,0.779,0.9605,0.9808,0.8887
320,0.090251,0.012855,0.220044,0.195125,4.849297,0.08617,0.6768,0.7727,0.581,0.8805,0.9317,0.7671
321,0.096217,0.013283,0.227741,0.22047,4.849298,0.089641,0.7842,0.815,0.7533,0.9312,0.9597,0.8484
322,0.099701,0.014302,0.233294,0.229968,4.849295,0.092509,0.6298,0.7887,0.471,0.8425,0.9065,0.7263
323,0.098263,0.014169,0.23201,0.221697,4.849297,0.09397,0.8057,0.878,0.7333,0.9565,0.9805,0.8714
324,0.099945,0.013367,0.224788,0.249459,4.849299,0.088799,0.6658,0.689,0.6427,0.879,0.9273,0.7611
325,0.093171,0.013531,0.224721,0.203443,4.849298,0.089159,0.8253,0.8403,0.8103,0.9528,0.9728,0.8814
326,0.095839,0.01404,0.224998,0.217278,4.849299,0.091218,0.8102,0.85,0.7703,0.9557,0.9782,0.8742
327,0.090198,0.012704,0.219289,0.19773,4.8493,0.084235,0.7038,0.8313,0.5763,0.896,0.9433,0.7895
328,0.096745,0.013608,0.224977,0.226418,4.849296,0.089411,0.645,0.6813,0.6087,0.8673,0.9243,0.7444
329,0.097079,0.014539,0.228139,0.218717,4.849294,0.091939,0.7733,0.8267,0.72,0.9418,0.971,0.8474
330,0.084774,0.012716,0.212527,0.171541,4.84929,0.082716,0.8512,0.873,0.8293,0.9592,0.9767,0.8991
331,0.08985,0.012573,0.211032,0.208277,4.849291,0.082301,0.8018,0.794,0.8097,0.9338,0.9587,0.8605
332,0.089311,0.013128,0.211963,0.199241,4.849286,0.084992,0.7398,0.756,0.7237,0.919,0.9542,0.8189
333,0.094357,0.014243,0.221481,0.212317,4.849293,0.089557,0.7865,0.8503,0.7227,0.9335,0.9632,0.8529
334,0.09243,0.014292,0.219111,0.203829,4.849288,0.087441,0.7433,0.767,0.7197,0.915,0.9522,0.8201
335,0.088449,0.012805,0.212033,0.195274,4.84929,0.084283,0.6887,0.799,0.5783,0.8753,0.9237,0.773
336,0.090567,0.013393,0.212183,0.206387,4.849291,0.084667,0.734,0.8323,0.6357,0.9115,0.9537,0.8131
337,0.097317,0.013424,0.214814,0.247992,4.849293,0.084298,0.6108,0.7513,0.4703,0.8278,0.8888,0.7078
338,0.101571,0.014193,0.219523,0.263839,4.849297,0.088651,0.7757,0.7983,0.753,0.9357,0.9655,0.8468
339,0.102758,0.014508,0.225529,0.261283,4.849289,0.090294,0.8232,0.821,0.8253,0.9558,0.9785,0.8826
340,0.094322,0.013765,0.215123,0.224545,4.849287,0.086683,0.748,0.8223,0.6737,0.9193,0.959,0.8231
341,0.095497,0.014168,0.218013,0.226582,4.849297,0.086979,0.6757,0.793,0.5583,0.8918,0.9423,0.7713
342,0.097858,0.014688,0.221282,0.23318,4.849292,0.090778,0.4713,0.519,0.4237,0.7515,0.8387,0.5974
343,0.091086,0.014573,0.216825,0.196769,4.849296,0.087337,0.7753,0.908,0.6427,0.937,0.9672,0.8464
344,0.087014,0.013325,0.209238,0.188608,4.849298,0.082142,0.7688,0.849,0.6887,0.9465,0.9755,0.8462
345,0.097177,0.01325,0.213016,0.250682,4.849294,0.083585,0.6508,0.703,0.5987,0.8542,0.9075,0.7418
346,0.089484,0.013293,0.207079,0.207211,4.849296,0.083464,0.7987,0.8267,0.7707,0.941,0.9657,0.8612
347,0.092142,0.012954,0.208642,0.225204,4.849295,0.082128,0.6912,0.717,0.6653,0.9092,0.9542,0.7872
348,0.093553,0.01431,0.212013,0.221861,4.849296,0.085698,0.7575,0.7677,0.7473,0.9112,0.9473,0.8263
349,0.087275,0.013161,0.20574,0.196109,4.849288,0.081565,0.751,0.825,0.677,0.9283,0.965,0.8298
350,0.090065,0.015019,0.209294,0.199498,4.849298,0.085196,0.7063,0.7423,0.6703,0.8825,0.926,0.7853
351,0.091179,0.014284,0.210722,0.207843,4.849295,0.085742,0.761,0.85,0.672,0.931,0.9648,0.8356
352,0.087089,0.012553,0.19935,0.208073,4.849295,0.078487,0.8395,0.8697,0.8093,0.9567,0.9753,0.8906
353,0.083881,0.0126,0.197254,0.189763,4.849295,0.07776,0.8348,0.832,0.8377,0.954,0.9737,0.8879
354,0.084558,0.013075,0.196665,0.192916,4.849305,0.077883,0.7365,0.7523,0.7207,0.9177,0.9518,0.8168
355,0.084485,0.012218,0.19179,0.204335,4.849302,0.075349,0.7413,0.855,0.6277,0.9332,0.9678,0.8241
356,0.088949,0.012795,0.197358,0.221767,4.849305,0.078958,0.7548,0.7307,0.779,0.9207,0.9562,0.8291
357,0.088147,0.012952,0.199616,0.212449,4.849306,0.079377,0.7455,0.843,0.648,0.9197,0.9563,0.8215
358,0.086351,0.012473,0.195286,0.210006,4.849306,0.076853,0.7752,0.7753,0.775,0.9225,0.9537,0.8414
359,0.089401,0.012369,0.197387,0.22748,4.849315,0.077625,0.77,0.893,0.647,0.9347,0.9693,0.8426
360,0.088587,0.014403,0.202383,0.204241,4.849311,0.08112,0.8018,0.8017,0.802,0.9453,0.9652,0.8649
361,0.08695,0.013374,0.198523,0.204018,4.849303,0.079502,0.7667,0.8117,0.7217,0.944,0.9735,0.843
362,0.090126,0.013001,0.19379,0.23523,4.849303,0.076322,0.8192,0.836,0.8023,0.9528,0.9742,0.8799
363,0.085074,0.013009,0.195022,0.199215,4.849305,0.077319,0.8483,0.8967,0.8,0.9705,0.9868,0.9024
364,0.091362,0.013839,0.198951,0.229768,4.849306,0.081111,0.793,0.8603,0.7257,0.9513,0.9772,0.8623
365,0.085341,0.013014,0.194546,0.202213,4.849299,0.076403,0.8112,0.839,0.7833,0.9548,0.9778,0.874
366,0.090444,0.013333,0.194276,0.233979,4.849299,0.078248,0.5357,0.616,0.4553,0.8105,0.8967,0.6582
367,0.090377,0.014475,0.204277,0.211952,4.849299,0.083207,0.6147,0.6933,0.536,0.8182,0.8835,0.7075
368,0.097473,0.014197,0.207411,0.256368,4.849303,0.083073,0.8087,0.8457,0.7717,0.9568,0.9802,0.8727
369,0.090329,0.012756,0.191276,0.241755,4.849309,0.075192,0.7077,0.8387,0.5767,0.9138,0.9568,0.7981
370,0.088233,0.012903,0.193005,0.224177,4.849313,0.076191,0.7223,0.7623,0.6823,0.9285,0.9662,0.8133
371,0.089039,0.013829,0.194235,0.221946,4.849314,0.079113,0.8593,0.8653,0.8533,0.9677,0.9823,0.9075
372,0.08153,0.012059,0.181192,0.202402,4.849311,0.070927,0.7717,0.8203,0.723,0.9235,0.9563,0.8389
373,0.085858,0.013233,0.189203,0.21338,4.849307,0.074088,0.7703,0.855,0.6857,0.9483,0.9748,0.848
374,0.083973,0.012844,0.183761,0.21138,4.84931,0.071649,0.8628,0.802,0.9237,0.9625,0.9785,0.9073
375,0.082157,0.011543,0.178676,0.214019,4.849321,0.068164,0.6962,0.7437,0.6487,0.8935,0.9335,0.7826
376,0.084221,0.012492,0.182132,0.217033,4.849318,0.071203,0.7942,0.7777,0.8107,0.9375,0.9652,0.859
377,0.089319,0.013079,0.189494,0.236269,4.849314,0.07478,0.8183,0.8383,0.7983,0.9547,0.9762,0.879
378,0.080138,0.012794,0.180885,0.189652,4.849312,0.071968,0.816,0.8893,0.7427,0.9637,0.984,0.8798
379,0.08306,0.013148,0.181475,0.206569,4.849316,0.072337,0.8897,0.9293,0.85,0.9787,0.9907,0.9281
380,0.090095,0.013346,0.186327,0.245191,4.849327,0.073754,0.8343,0.8857,0.783,0.958,0.9812,0.8889
381,0.085029,0.012389,0.180939,0.224972,4.849323,0.070423,0.8753,0.941,0.8097,0.9783,0.9902,0.9201
382,0.077571,0.011583,0.175045,0.188202,4.849326,0.068023,0.8438,0.8927,0.795,0.9605,0.9797,0.8949
383,0.081538,0.012729,0.178471,0.202705,4.849321,0.071641,0.8313,0.8357,0.827,0.9658,0.9823,0.8901
384,0.086058,0.012731,0.1789,0.232102,4.849334,0.071881,0.8538,0.909,0.7987,0.9728,0.9898,0.9066
385,0.080162,0.012439,0.174541,0.202174,4.849327,0.068423,0.5785,0.73,0.427,0.8355,0.9048,0.6923
386,0.077533,0.011281,0.166059,0.202873,4.849319,0.065575,0.8488,0.8667,0.831,0.9607,0.9787,0.8986
387,0.081768,0.012241,0.171529,0.217748,4.84932,0.068436,0.7947,0.8647,0.7247,0.9537,0.9778,0.8643
388,0.078819,0.012585,0.175942,0.189334,4.849323,0.070501,0.8678,0.8873,0.8483,0.968,0.982,0.9122
389,0.094449,0.013603,0.181832,0.27982,4.849325,0.07268,0.8473,0.871,0.8237,0.9758,0.9907,0.9037
390,0.076683,0.012841,0.172174,0.180366,4.849326,0.068468,0.8072,0.8417,0.7727,0.9485,0.9738,0.8707
391,0.075789,0.011746,0.167804,0.187099,4.849325,0.06529,0.8552,0.8877,0.8227,0.9642,0.9827,0.9034
392,0.075985,0.011932,0.166747,0.188463,4.849327,0.066109,0.4985,0.723,0.274,0.7437,0.828,0.611
393,0.084796,0.012216,0.169777,0.240486,4.849322,0.06827,0.7683,0.886,0.6507,0.9358,0.9713,0.8415
394,0.077475,0.012885,0.170048,0.18798,4.849326,0.068928,0.6963,0.71,0.6827,0.9132,0.9532,0.7915
395,0.075867,0.012079,0.166109,0.187967,4.849327,0.065988,0.6662,0.6697,0.6627,0.9067,0.9507,0.7692
396,0.080217,0.014035,0.178752,0.186777,4.849322,0.073274,0.8908,0.8987,0.883,0.9847,0.9928,0.9326
397,0.07654,0.011616,0.158188,0.2073,4.849341,0.062574,0.6373,0.7317,0.543,0.86,0.9212,0.7369
398,0.078915,0.012003,0.159797,0.218552,4.849336,0.063708,0.7335,0.8023,0.6647,0.9107,0.9522,0.8114
399,0.074163,0.011961,0.15733,0.191569,4.849333,0.061875,0.8018,0.8593,0.7443,0.9502,0.9745,0.8669
400,0.079209,0.012063,0.157012,0.224765,4.849333,0.062513,0.7707,0.8373,0.704,0.935,0.9692,0.8432
